0,115004.84,0
0.0051250001,44519,8.107935
0.010125,22611.135,-106.35969
0.015125,8078.5884,-39.66098
0.020125,236.5826,26.457561
0.025125001,34497.664,31.857742
0.030125,67978.516,-18.86524
0.035124999,50248.461,-23.529625
0.040125001,40336.289,-0.4556807
0.045625001,38930.586,3.4381225
0.050625,46931.793,-2.0676324
0.055624999,58659.719,0.1202428
0.060625002,63927.422,1.0181791
0.066624999,65170.613,-0.50016975
0.070625,67799.82,-0.88639444
0.076624997,75069.227,-0.28251013
0.080624998,80413.609,0.56011611
0.086625002,87404.023,0.82375062
0.090625003,91704.75,0.34003657
0.096625,98431.367,-0.17331302
0.100625,103131.66,0.046494465
0.106625,110301.63,0.74325216
0.110625,115096.01,1.0408478
0.116625,122251.7,1.2228336
0.120625,126980.39,1.3388379
0.126625,134069.19,1.480858
0.13062499,138713.91,1.53544
0.13662501,145515.94,1.9198599
0.140625,149929.81,2.5005693
0.146625,156323.77,3.4232447
0.15062501,160417.89,3.6929278
0.156625,166275.28,3.6954694
0.160625,169982.28,3.8777235
0.16662499,175220.53,4.8476362
0.170625,178479.92,5.718677
0.176625,182985.55,6.7152424
0.18062501,185714.94,7.0636144
0.186625,189377.53,7.4422193
0.190625,191525.05,7.8938346
0.19662499,194295.8,9.016078
0.200625,195834.34,10.00791
0.206625,197662.97,11.470716
0.21062499,198553.2,12.205886
0.21662501,199388.73,13.143205
0.220625,199617.86,16.065491
0.22562499,198947.45,-5.4896407
0.230625,190440.8,21.992847
0.236625,173424.8,18.301579
0.24062499,167741.88,3.8504634
0.245625,169184.06,12.392467
0.25062501,169123.34,10.767438
0.25562501,167807.94,22.909388
0.260625,166292.95,22.803844
0.265625,164318.58,12.557864
0.27162501,161410.64,14.472597
0.27562499,159310.16,16.380911
0.281625,155975.45,22.148726
0.28562501,153648.97,21.866125
0.29162499,149961.2,20.40794
0.295625,147352.2,19.811838
0.30162501,143249.89,20.500717
0.30562499,140428.23,20.963188
0.311625,136107.06,21.704731
0.31562501,133167.53,22.439209
0.32162499,128663.91,23.18026
0.325625,125605.28,22.798429
0.33162501,120963.34,21.623713
0.33562499,117854.74,21.483385
0.34162501,113203.98,22.5751
0.34562501,110123.6,23.262865
0.351625,105548.93,22.934456
0.355625,102537.75,22.208281
