0,114938.36,0
0.0051250001,44501.957,7.9373937
0.010125,22675.859,-101.78209
0.015125,8282.6563,-39.959118
0.020125,444.38608,25.027464
0.025125001,34473.121,31.673859
0.030125,67610.305,-17.803953
0.035124999,50184.66,-22.993753
0.040125001,40402.441,-0.17089097
0.045625001,39072.371,3.3513653
0.050625,47020.941,-2.1936665
0.055624999,58553.266,0.13104405
0.060625002,63796.184,1.103304
0.066624999,65173.574,-0.51596689
0.070625,67818.984,-0.94644022
0.076624997,75025.656,-0.42749253
0.080624998,80327.578,0.4617739
0.086625002,87307.867,0.68458855
0.090625003,91620.75,0.12582693
0.096625,98347.516,-0.56728011
0.100625,103037.51,-0.43848571
0.106625,110187.59,0.11394237
0.110625,114970,0.27620625
0.116625,122108.8,0.20599578
0.120625,126825.04,0.14182734
0.126625,133892.39,-0.018160766
0.13062499,138522.64,-0.19742969
0.13662501,145302.84,-0.21860331
0.140625,149701.7,0.073510498
0.146625,156072.75,0.52963001
0.15062501,160148.78,0.45733237
0.156625,165981.97,-0.14848308
0.160625,169671.09,-0.39081931
0.16662499,174882.13,-0.080182694
0.170625,178123.31,0.33476019
0.176625,182601.09,0.5679701
0.18062501,185311.75,0.35627928
0.186625,188945.7,-0.11830326
0.190625,191073.16,-0.26625434
0.19662499,193814.02,-0.056125391
0.200625,195330.28,0.29885402
0.206625,197128.22,0.70018047
0.21062499,197996.19,0.61902195
0.21662501,198794.73,-0.10972264
0.220625,198989.67,-0.78473186
0.22562499,198155.06,-1.0835298
0.230625,189497.81,2.6565597
0.235625,175478.61,0.526474
0.240125,168034.14,2.1677399
0.245125,168323.03,5.7440886
0.25062501,168429.02,1.6285338
0.25562501,167186.19,-0.87122118
0.260625,165708.03,6.7611046
0.26662499,163060.78,-2.5262282
0.270625,161107.13,-1.1559806
0.27662501,157945.44,-0.64707899
0.28062499,155693.64,1.286183
0.286625,152141.45,1.1275053
0.29062501,149643.5,0.52267075
0.29662499,145696.11,-0.31431231
0.300625,142944.64,-0.30372331
0.30662501,138680.59,-0.1293373
0.31062499,135765.94,0.041782204
0.316625,131299.19,0.41914669
0.32062501,128261.56,0.58089381
0.32662499,123629.61,0.23931198
0.330625,120507.2,-0.19785982
0.33662501,115801.29,-0.36983082
0.34062499,112666.41,-0.024832688
0.346625,107988.19,0.49062076
0.35062501,104907.29,0.46514282
0.35662499,100338.02,0.027603399
0.360625,97328.898,-0.16213727
0.36662501,92909.188,-0.097766586
0.37062499,90043.602,0.056885183
0.376625,85884.773,0.19202569
0.38062501,83214.5,0.21417457
0.38662499,79374.328,0.12585565
0.390625,76935.547,0.034129862
0.39662501,73483.531,-0.11707921
0.40062499,71327.516,-0.099819601
0.406625,68330.703,0.10670109
0.41062501,66501.203,0.23468474
0.41662499,64011.977,0.15281314
0.420625,62522.375,-0.027907072
0.42662501,60513.957,0.049934123
0.43062499,59390.938,0.42956698
0.436625,58123.047,0.90107328
0.44062501,57458.262,0.97489238
0.44662499,56667.816,0.85662162
0.450625,56332.293,0.81316888
0.455625,56181.066,2.4209085
0.460125,59093.262,-132.22464
