0,114938.36,0
0.0051250001,44507.684,10.323279
0.010125,22616.682,-90.293335
0.015125,8085.4702,-40.683861
0.020125,224.85336,22.886042
0.025125001,34385.5,31.348066
0.030125,68087.922,-12.544251
0.035124999,50290.344,-18.221796
0.040125001,40323.805,-0.68899077
0.045625001,38899.504,3.3231583
0.050625,46948.047,-1.5223324
0.055624999,58764.688,0.17819649
0.060625002,64042.023,1.2974946
0.066624999,65241.684,0.052522089
0.070625,67839.219,-0.37083
0.076624997,75115.977,0.23353143
0.080624998,80493.336,1.3202761
0.086625002,87528.188,2.1125453
0.090625003,91844.914,1.8324726
0.096625,98587.086,1.4162951
0.100625,103302.71,1.8213791
0.106625,110500.04,3.1437106
0.110625,115313.73,3.9024303
0.116625,122498.21,4.581974
0.120625,127247.23,5.0035295
0.126625,134368.23,5.8731928
0.13062499,139033.77,6.5359893
0.13662501,145870.23,7.8153801
0.140625,150308.88,8.9631233
0.146625,156740.2,10.856533
0.15062501,160855.92,11.875594
0.156625,166749.19,13.024424
0.160625,170482.75,14.00184
0.16662499,175769.72,16.316307
0.170625,179059.25,18.155602
0.176625,183612.28,20.594879
0.18062501,186372.72,21.882933
0.186625,190083.69,23.710131
0.190625,192265.11,25.186798
0.19662499,195090.63,28.00614
0.200625,196668.77,30.196943
0.206625,198559.06,33.52969
0.21062499,199496.7,35.644447
0.21662501,200415.77,39.955528
0.220625,200716.16,47.706139
0.22562499,200388.91,2.8438721
0.230625,192142.73,46.014362
0.235625,178656.36,47.421894
0.24062499,169039.23,9.2930193
0.245625,170217.97,41.631763
0.25062501,170172.42,39.939541
0.25562501,168966.36,56.372978
0.260625,167567.63,53.277294
0.265625,165669.52,40.122452
0.27162501,162755.94,41.960052
0.27562499,160654.73,47.358273
0.281625,157329.02,57.415657
0.28562501,154922.03,58.649757
0.29162499,151587.52,56.485023
0.295625,149017.36,54.299221
0.30162501,144830.56,54.978455
0.30562499,142049.52,56.467812
0.311625,137828.47,59.367554
0.31562501,134957.19,60.9758
0.32162499,130534.3,61.667969
0.325625,127512.12,60.661732
0.33162501,122915.95,58.842846
0.33562499,119845.9,58.876579
0.34162501,115273.57,60.735691
0.34562501,112254.49,61.69252
0.351625,107752.99,60.84573
0.355625,104784.63,59.400116
0.36162499,100393.7,57.827003
0.36562499,97528.547,57.556316
0.37162501,93369.773,57.535435
0.37562501,90699.805,57.302998
0.381625,86847.336,56.379761
0.385625,84381.938,55.428486
0.39162499,80859.641,53.739212
0.395625,78647.563,52.846474
0.40162501,75548.852,52.491653
0.40562499,73666.258,52.518383
0.411625,71101.828,51.811897
0.41562501,69539.563,51.011841
0.42162499,67444.781,49.767239
0.425625,66231.156,49.422859
0.43162501,64715.676,49.885494
0.43562499,63917.285,50.684334
0.441625,63036.102,52.049629
0.44562501,62659.535,53.158688
0.45162499,62414.109,57.530975
0.455125,62734.457,48.090889
0.460125,65841.484,164.67967
0.46537501,71916.719,64.947876
0.470375,73261.961,44.602764
0.47587499,72862.516,59.851551
0.48087499,73419.68,82.943428
0.48587501,74981.508,85.830437
0.49087501,76984.266,76.210464
0.495875,78972.07,77.465973
0.500875,80996.344,87.866661
0.50587499,83365.563,93.685379
0.51087499,86099.102,96.747459
0.51587498,88971.336,105.18593
0.52087498,91855.367,115.1921
0.52587497,94794.664,118.58496
0.53087503,97894.773,118.76772
0.53587502,101241.23,126.39197
0.54087502,104743.51,140.27271
0.546875,109024.66,154.53479
0.55087501,111871.73,156.90651
0.55687499,116099.21,159.35376
0.560875,118915.01,165.60928
0.56687498,123226.21,180.13704
0.57087499,126200.19,188.7916
0.57687497,130619.15,198.12393
0.58087498,133439.97,203.87004
0.58687502,137476.11,212.72455
0.59087503,140100.47,217.957
0.59687501,144033.66,226.16888
0.60087502,146638.41,233.64342
0.606875,150393.75,246.25223
0.61087501,152735.58,252.55896
0.61687499,155995.33,257.39264
0.620875,158027.53,260.2077
0.62687498,160907.56,268.65936
0.63087499,162715.38,276.64246
0.63687497,165196.47,287.2533
0.64087498,166648.13,291.50479
0.64687502,168503.14,295.34073
0.65087497,169555.81,298.12027
0.65687501,170883.38,305.25726
0.66087502,171608.92,311.75421
0.666875,172468.81,323.30084
0.67087501,172875.02,330.16522
0.67587501,173200.7,357.77469
0.68037498,172388.66,312.68625
0.68537498,167599.89,310.06686
0.69037497,160366.48,344.75815
0.69537503,151677.02,291.84811
0.70037502,148712.64,280.39825
0.70537502,148228.48,304.66473
0.71037501,148568.59,324.65485
0.71537501,148245.66,313.58945
0.720375,147345.58,296.52722
0.725375,146167.94,303.43506
0.73037499,144984.66,323.64578
0.73537499,143873.94,335.28119
0.74037498,142763.64,332.75674
0.74537498,141485.56,324.85309
0.75037497,140015.63,324.25516
0.75537503,138470.42,330.28134
0.76037502,136973.78,336.13168
0.76537502,135501.5,338.3595
0.77037501,133976.69,338.13058
0.77537501,132378.52,336.8999
0.780375,130737.43,335.66827
0.785375,129073.7,335.9693
0.79037499,127439.17,338.19174
0.79537499,125820.55,340.12018
0.80037498,124202.62,339.22061
0.80637503,122249.27,335.80746
0.81037498,120987.88,333.69888
0.81637502,119114.2,333.19629
0.82037503,117923.66,333.11807
0.82637501,116228.6,334.72873
0.83037502,115140.58,333.05817
0.836375,113549.88,339.4798
0.84037501,112530.23,322.89273
0.845375,111277.49,347.24796
0.850375,110147.37,338.68713
0.85537499,109119.5,331.85153
0.86137497,108078.31,325.48434
0.86537498,107477.76,321.33005
0.87137502,106526.88,339.63184
0.87537497,105905.99,339.30466
0.88137501,105227.18,326.7442
0.88537502,104853.34,323.91812
0.89037502,104405.92,339.03983
0.89537501,104163.01,258.87701
0.90037501,103871.24,371.81091
0.905375,104387.61,404.47644
0.910375,104593.1,223.28539
0.91500002,109814.55,233.72343
0.92000002,111660.32,235.39061
0.92524999,114330.91,461.11664
0.93000001,117044.73,534.28772
0.93524998,117099.81,488.12082
0.94024998,117185.32,455.6521
0.94524997,117717.66,472.11398
0.95025003,118688.82,451.00836
0.95525002,119701.58,519.00366
0.96025002,120499.76,495.13007
0.96525002,121207.7,462.18903
0.97025001,122048.41,121.40486
0.97525001,122586.36,371.23141
0.98025,123039.98,497.67398
0.98525,123761.81,485.82843
0.99024999,124640.13,483.18326
0.99524999,125521.39,665.25916
1.00025,126460.27,652.01392
1.00525,127321.4,451.83841
1.01025,128024.95,516.82532
1.01525,128739.98,517.29712
1.02025,129429.77,519.90607
1.02525,130098.41,529.21753
1.03025,130789.87,535.76282
1.0352499,131465.86,538.3551
1.0402499,132062.77,541.74988
1.04625,132691.92,546.93127
1.0502501,133068.86,549.61591
1.05625,133620.61,553.2373
1.06025,133978.97,557.0459
1.06625,134504.16,563.05713
1.07025,134813.77,565.40045
1.07525,135124.67,617.84595
1.08025,135410.69,635.82996
1.08525,135727.02,139.24457
1.09025,135827.63,611.11786
1.09525,135788.42,617.4657
1.10025,135615.69,550.31036
1.105,135930.63,652.03156
1.11025,135155.11,566.30774
1.115,134772,542.20496
1.12,132526.55,201.48013
1.125,130006.95,283.31018
1.13,130221.06,426.9949
1.135,127721.99,691.86011
1.14,124282.73,530.83325
1.14525,123417.4,546.64948
1.15025,123084.7,630.14777
1.15525,120825.57,618.55072
1.16,120518.77,-53.28764
1.1652499,120104.47,530.57343
